Train Loss,Validation Loss
1.0,1.0
0.43661555647850037,0.0
0.5336804986000061,0.0
0.345079243183136,0.0
0.2702789306640625,0.0
0.1900952160358429,0.0
0.1397925317287445,0.0
0.10869656503200531,0.0
0.09504545480012894,0.0
0.08171308785676956,0.0
0.0700397863984108,0.0
0.07414961606264114,0.0
0.06917588412761688,0.0
0.06948636472225189,0.0
0.07405892014503479,0.0
0.07317806035280228,0.0
0.06970451772212982,0.0
0.07583732903003693,0.0
0.07166673243045807,0.0
0.06790049374103546,0.0
0.06614644825458527,0.0
0.0660352110862732,0.0
0.0687420591711998,0.0
0.06499816477298737,0.0
0.06129611283540726,0.0
0.06641976535320282,0.0
0.06743542104959488,0.0
0.06674905866384506,0.0
0.07239173352718353,0.0
0.06432019174098969,0.0
0.06454692780971527,0.0
0.06389600038528442,0.0
0.06347519159317017,0.0
0.06322336196899414,0.0
0.06323879957199097,0.0
0.06791623681783676,0.0
0.0641661062836647,0.0
0.06310264021158218,0.0
0.06884004175662994,0.0
0.06442590057849884,0.0
0.06212843209505081,0.0
0.06399868428707123,0.0
0.07009565830230713,0.0
0.06543915718793869,0.0
0.061283860355615616,0.0
0.06598003208637238,0.0
0.06368234008550644,0.0
0.06466896831989288,0.0
0.06622406840324402,0.0
0.06367592513561249,0.0
0.06134903058409691,0.0
0.06371656060218811,0.0
0.06375917047262192,0.0
0.06382881850004196,0.0
0.06374721229076385,0.0
0.062011733651161194,0.0
0.06106007844209671,0.0
0.06593237072229385,0.0
0.06612876802682877,0.0
0.06562910228967667,0.0
0.06366578489542007,0.0
0.06517267972230911,0.0
0.06491607427597046,0.0
0.06213172525167465,0.0
0.06310775130987167,0.0
0.06515205651521683,0.0
0.0653514489531517,0.0
0.065254345536232,0.0
0.061362866312265396,0.0
0.06082815304398537,0.0
0.06262760609388351,0.0
0.06338053941726685,0.0
0.06415778398513794,0.0
0.06029277294874191,0.0
0.0693952888250351,0.0
0.06348341703414917,0.0
0.06513003259897232,0.0
0.06467332690954208,0.0
0.06719755381345749,0.0
0.06350208073854446,0.0
0.06381455808877945,0.0
0.06297437846660614,0.0
0.06402913480997086,0.0
0.06470036506652832,0.0
0.06209767237305641,0.0
0.06289836019277573,0.0
0.061733052134513855,0.0
0.06634082645177841,0.0
0.061708271503448486,0.0
0.06409057974815369,0.0
0.06293745338916779,0.0
0.065432108938694,0.0
0.06222152337431908,0.0
0.06599409878253937,0.0
0.0635487511754036,0.0
0.06361057609319687,0.0
0.06559315323829651,0.0
0.06219441071152687,0.0
0.061742108315229416,0.0
0.06004276126623154,0.0
0.06252801418304443,0.08708404004573822
0.06238953769207001,0.08708404004573822
0.0625181570649147,0.08708404004573822
0.06210298463702202,0.08708404004573822
0.06082681193947792,0.08708404004573822
0.06202918663620949,0.08708404004573822
0.06415955722332001,0.08708404004573822
0.059526655822992325,0.08708404004573822
0.05929097533226013,0.08708404004573822
0.05969969555735588,0.08708404004573822
0.06619782000780106,0.08708404004573822
0.06277526915073395,0.08708404004573822
0.06590073555707932,0.08708404004573822
0.059534117579460144,0.08708404004573822
0.06451040506362915,0.08708404004573822
0.06884751468896866,0.08708404004573822
0.06231055408716202,0.08708404004573822
0.06377682089805603,0.08708404004573822
0.06415783613920212,0.08708404004573822
0.0616692379117012,0.08708404004573822
0.06226726993918419,0.08708404004573822
0.06492189317941666,0.08708404004573822
0.06406345963478088,0.08708404004573822
0.06414510309696198,0.08708404004573822
0.06450305879116058,0.08708404004573822
0.06493593752384186,0.08708404004573822
0.06388083100318909,0.08708404004573822
0.060630444437265396,0.08708404004573822
0.05870303511619568,0.08708404004573822
0.06261304765939713,0.08708404004573822
0.06394423544406891,0.08708404004573822
0.062029946595430374,0.08708404004573822
0.06553857773542404,0.08708404004573822
0.06633751839399338,0.08708404004573822
0.06474136561155319,0.08708404004573822
0.06308307498693466,0.08708404004573822
0.06063743680715561,0.08708404004573822
0.06054782122373581,0.08708404004573822
0.06475263833999634,0.08708404004573822
0.06210187450051308,0.08708404004573822
0.06657616049051285,0.08708404004573822
0.06152401864528656,0.08708404004573822
0.06054221838712692,0.08708404004573822
0.06100499629974365,0.08708404004573822
0.06422989070415497,0.08708404004573822
0.060881853103637695,0.08708404004573822
0.05960996821522713,0.08708404004573822
0.06606632471084595,0.08708404004573822
0.062105175107717514,0.08708404004573822
0.06260394304990768,0.08708404004573822
0.06469117850065231,0.08708404004573822
0.0655527412891388,0.08708404004573822
0.062341466546058655,0.08708404004573822
0.06337234377861023,0.08708404004573822
0.06118159368634224,0.08708404004573822
0.06205331161618233,0.08708404004573822
0.06011364609003067,0.08708404004573822
0.06253305822610855,0.08708404004573822
0.0656571090221405,0.08708404004573822
0.06435119360685349,0.08708404004573822
0.060083694756031036,0.08708404004573822
0.05957753211259842,0.08708404004573822
0.0624401718378067,0.08708404004573822
0.0608956553041935,0.08708404004573822
0.06199287623167038,0.08708404004573822
0.0642068013548851,0.08708404004573822
0.06457031518220901,0.08708404004573822
0.06125592067837715,0.08708404004573822
0.06197727844119072,0.08708404004573822
0.06154293566942215,0.08708404004573822
0.060518331825733185,0.08708404004573822
0.06036243587732315,0.08708404004573822
0.06209099292755127,0.08708404004573822
0.061424750834703445,0.08708404004573822
0.05940994620323181,0.08708404004573822
0.06534262001514435,0.08708404004573822
0.06214338168501854,0.08708404004573822
0.0621623657643795,0.08708404004573822
0.06348378211259842,0.08708404004573822
0.06283079832792282,0.08708404004573822
0.05906399339437485,0.08708404004573822
0.058514248579740524,0.08708404004573822
0.06347116082906723,0.08708404004573822
0.06107292324304581,0.08708404004573822
0.062446076422929764,0.08708404004573822
0.058242954313755035,0.08708404004573822
0.06040472164750099,0.08708404004573822
0.06183741241693497,0.08708404004573822
0.060088686645030975,0.08708404004573822
0.05668138712644577,0.08708404004573822
0.059427209198474884,0.08708404004573822
0.06033081188797951,0.08708404004573822
0.056884996592998505,0.08708404004573822
0.05848075821995735,0.08708404004573822
0.053127750754356384,0.08708404004573822
0.06287023425102234,0.08708404004573822
0.060544662177562714,0.08708404004573822
0.05999278649687767,0.08708404004573822
0.058260202407836914,0.08708404004573822
0.059323593974113464,0.08708404004573822
0.06008803844451904,0.08661793917417526
0.05503123253583908,0.08661793917417526
0.059420280158519745,0.08661793917417526
0.06120967119932175,0.08661793917417526
0.05600247532129288,0.08661793917417526
0.05370919778943062,0.08661793917417526
0.055536750704050064,0.08661793917417526
0.0570596344769001,0.08661793917417526
0.058826662600040436,0.08661793917417526
0.056420404464006424,0.08661793917417526
0.052441343665122986,0.08661793917417526
0.05664487183094025,0.08661793917417526
0.05493445321917534,0.08661793917417526
0.055122651159763336,0.08661793917417526
0.05534503608942032,0.08661793917417526
0.05504513904452324,0.08661793917417526
0.04940096288919449,0.08661793917417526
0.05951547622680664,0.08661793917417526
0.05647769570350647,0.08661793917417526
0.0574997253715992,0.08661793917417526
0.06250939518213272,0.08661793917417526
0.05539422482252121,0.08661793917417526
0.05813466012477875,0.08661793917417526
0.05807989835739136,0.08661793917417526
0.0593818761408329,0.08661793917417526
0.055721111595630646,0.08661793917417526
0.05446905270218849,0.08661793917417526
0.06000691279768944,0.08661793917417526
0.052287206053733826,0.08661793917417526
0.0544268973171711,0.08661793917417526
0.05188889056444168,0.08661793917417526
0.056533023715019226,0.08661793917417526
0.05321792885661125,0.08661793917417526
0.055380936712026596,0.08661793917417526
0.061591364443302155,0.08661793917417526
0.05862807109951973,0.08661793917417526
0.05947649106383324,0.08661793917417526
0.06168539077043533,0.08661793917417526
0.058240462094545364,0.08661793917417526
0.05432915687561035,0.08661793917417526
0.05791722610592842,0.08661793917417526
0.05424942821264267,0.08661793917417526
0.05500750243663788,0.08661793917417526
0.053267017006874084,0.08661793917417526
0.05190044641494751,0.08661793917417526
0.05762699991464615,0.08661793917417526
0.05438431352376938,0.08661793917417526
0.05375376716256142,0.08661793917417526
0.05477317050099373,0.08661793917417526
0.052566565573215485,0.08661793917417526
0.05348551645874977,0.08661793917417526
0.05259787663817406,0.08661793917417526
0.05391832813620567,0.08661793917417526
0.05401858687400818,0.08661793917417526
0.056202132254838943,0.08661793917417526
0.05373947694897652,0.08661793917417526
0.05559949204325676,0.08661793917417526
0.05344639718532562,0.08661793917417526
0.05467638000845909,0.08661793917417526
0.054562829434871674,0.08661793917417526
0.05162942782044411,0.08661793917417526
0.05806493014097214,0.08661793917417526
0.05394074320793152,0.08661793917417526
0.05433918908238411,0.08661793917417526
0.053378235548734665,0.08661793917417526
0.051649436354637146,0.08661793917417526
0.053301386535167694,0.08661793917417526
0.05628715828061104,0.08661793917417526
0.05079400911927223,0.08661793917417526
0.054403845220804214,0.08661793917417526
0.05193328112363815,0.08661793917417526
0.05534074828028679,0.08661793917417526
0.05419980362057686,0.08661793917417526
0.05630728229880333,0.08661793917417526
0.05750586465001106,0.08661793917417526
0.05400810018181801,0.08661793917417526
0.056029245257377625,0.08661793917417526
0.0576813742518425,0.08661793917417526
0.05122886598110199,0.08661793917417526
0.055545926094055176,0.08661793917417526
0.05053497478365898,0.08661793917417526
0.04999742656946182,0.08661793917417526
0.05374845862388611,0.08661793917417526
0.053732775151729584,0.08661793917417526
0.05477060005068779,0.08661793917417526
0.05409843102097511,0.08661793917417526
0.05322390794754028,0.08661793917417526
0.04817524179816246,0.08661793917417526
0.05217250436544418,0.08661793917417526
0.0509561263024807,0.08661793917417526
0.049110256135463715,0.08661793917417526
0.0541255883872509,0.08661793917417526
0.04834521561861038,0.08661793917417526
0.056450724601745605,0.08661793917417526
0.0531638078391552,0.08661793917417526
0.05344733968377113,0.08661793917417526
0.05555776506662369,0.08661793917417526
0.0495021678507328,0.08661793917417526
0.055088773369789124,0.08661793917417526
0.051575835794210434,0.08661793917417526
0.0510837621986866,0.1036386713385582
0.0529794842004776,0.1036386713385582
0.053674038499593735,0.1036386713385582
0.04844893887639046,0.1036386713385582
0.052894819527864456,0.1036386713385582
0.05397849157452583,0.1036386713385582
0.05332193896174431,0.1036386713385582
0.05309699848294258,0.1036386713385582
0.050105657428503036,0.1036386713385582
0.04968425631523132,0.1036386713385582
0.05264390632510185,0.1036386713385582
0.05172305554151535,0.1036386713385582
0.04815137758851051,0.1036386713385582
0.05094034597277641,0.1036386713385582
0.05285247787833214,0.1036386713385582
0.05323260277509689,0.1036386713385582
0.05068999156355858,0.1036386713385582
0.05313432961702347,0.1036386713385582
0.051491014659404755,0.1036386713385582
0.050823383033275604,0.1036386713385582
0.05023542791604996,0.1036386713385582
0.049831461161375046,0.1036386713385582
0.053681764751672745,0.1036386713385582
0.046678174287080765,0.1036386713385582
0.05480513349175453,0.1036386713385582
0.05068519338965416,0.1036386713385582
0.055210452526807785,0.1036386713385582
0.05063986778259277,0.1036386713385582
0.05203106626868248,0.1036386713385582
0.04977107793092728,0.1036386713385582
0.051231078803539276,0.1036386713385582
0.05046823248267174,0.1036386713385582
0.04851905629038811,0.1036386713385582
0.050287384539842606,0.1036386713385582
0.04816568270325661,0.1036386713385582
0.04534938186407089,0.1036386713385582
0.0532265231013298,0.1036386713385582
0.04980692267417908,0.1036386713385582
0.052435752004384995,0.1036386713385582
0.04675878956913948,0.1036386713385582
0.051405224949121475,0.1036386713385582
0.05172004923224449,0.1036386713385582
0.053455326706171036,0.1036386713385582
0.05590168759226799,0.1036386713385582
0.04791412502527237,0.1036386713385582
0.05020701512694359,0.1036386713385582
0.04927445948123932,0.1036386713385582
0.05112657696008682,0.1036386713385582
0.04954507574439049,0.1036386713385582
0.04746013134717941,0.1036386713385582
0.049934204667806625,0.1036386713385582
0.05083688348531723,0.1036386713385582
0.04996972158551216,0.1036386713385582
0.046681296080350876,0.1036386713385582
0.04895852506160736,0.1036386713385582
0.050561875104904175,0.1036386713385582
0.04832269623875618,0.1036386713385582
0.05059835687279701,0.1036386713385582
0.0509273000061512,0.1036386713385582
0.052038319408893585,0.1036386713385582
0.05142516642808914,0.1036386713385582
0.051268380135297775,0.1036386713385582
0.051285624504089355,0.1036386713385582
0.047767698764801025,0.1036386713385582
0.051824696362018585,0.1036386713385582
0.05194903537631035,0.1036386713385582
0.05178992077708244,0.1036386713385582
0.04688027501106262,0.1036386713385582
0.04887596145272255,0.1036386713385582
0.05124692991375923,0.1036386713385582
0.050065021961927414,0.1036386713385582
0.0517667680978775,0.1036386713385582
0.04945230856537819,0.1036386713385582
0.046290118247270584,0.1036386713385582
0.05115858092904091,0.1036386713385582
0.04979825019836426,0.1036386713385582
0.046871934086084366,0.1036386713385582
0.04898136109113693,0.1036386713385582
0.05011408403515816,0.1036386713385582
0.04825962334871292,0.1036386713385582
0.04892013967037201,0.1036386713385582
0.05419076606631279,0.1036386713385582
0.0488140843808651,0.1036386713385582
0.047886092215776443,0.1036386713385582
0.04871237650513649,0.1036386713385582
0.046128273010253906,0.1036386713385582
0.05432102456688881,0.1036386713385582
0.04761733487248421,0.1036386713385582
0.04443880170583725,0.1036386713385582
0.05142568051815033,0.1036386713385582
0.05219145119190216,0.1036386713385582
0.04911572486162186,0.1036386713385582
0.049830373376607895,0.1036386713385582
0.04899786040186882,0.1036386713385582
0.049148473888635635,0.1036386713385582
0.050094060599803925,0.1036386713385582
0.046958159655332565,0.1036386713385582
0.04908130317926407,0.1036386713385582
0.04653235152363777,0.1036386713385582
0.0505058653652668,0.1036386713385582
0.04824654385447502,0.0984877422451973
0.0466466024518013,0.0984877422451973
0.051545895636081696,0.0984877422451973
0.04814498499035835,0.0984877422451973
0.04699961841106415,0.0984877422451973
0.04898116737604141,0.0984877422451973
0.04690886288881302,0.0984877422451973
0.048842303454875946,0.0984877422451973
0.05145521089434624,0.0984877422451973
0.04704136773943901,0.0984877422451973
0.0500301793217659,0.0984877422451973
0.049611467868089676,0.0984877422451973
0.04408729076385498,0.0984877422451973
0.04372114688158035,0.0984877422451973
0.04794281721115112,0.0984877422451973
0.046313028782606125,0.0984877422451973
0.04867680370807648,0.0984877422451973
0.0464043952524662,0.0984877422451973
0.04682191088795662,0.0984877422451973
0.048759154975414276,0.0984877422451973
0.05263444781303406,0.0984877422451973
0.04560229927301407,0.0984877422451973
0.045626647770404816,0.0984877422451973
0.04734193533658981,0.0984877422451973
0.0495099201798439,0.0984877422451973
0.048512719571590424,0.0984877422451973
0.04656671732664108,0.0984877422451973
0.04948313906788826,0.0984877422451973
0.045913003385066986,0.0984877422451973
0.047064028680324554,0.0984877422451973
0.04728090763092041,0.0984877422451973
0.04852444678544998,0.0984877422451973
0.046828918159008026,0.0984877422451973
0.052717190235853195,0.0984877422451973
0.04794474318623543,0.0984877422451973
0.0457802452147007,0.0984877422451973
0.048974521458148956,0.0984877422451973
0.04448339343070984,0.0984877422451973
0.04385409504175186,0.0984877422451973
0.04554881155490875,0.0984877422451973
0.04778684675693512,0.0984877422451973
0.053102150559425354,0.0984877422451973
0.052144359797239304,0.0984877422451973
0.05021357536315918,0.0984877422451973
0.052008070051670074,0.0984877422451973
0.0511087030172348,0.0984877422451973
0.04764663800597191,0.0984877422451973
0.04747980833053589,0.0984877422451973
0.050487518310546875,0.0984877422451973
0.05008542910218239,0.0984877422451973
